"waveid","wavedtlid","print_time","out_scatter_box_count","out_whole_qty"
4470145,9339698,"2024-01-25 12:10:54",1,0
4470214,9339877,"2024-01-25 12:10:57",4,0
4470214,9339878,"2024-01-25 12:11:01",1,0
4470214,9339879,"2024-01-25 12:11:04",1,0
4470241,9339929,"2024-01-25 12:11:07",5,0
4470241,9339930,"2024-01-25 12:11:10",1,0
4470541,9340446,"2024-01-25 12:11:13",1,0
4470541,9340447,"2024-01-25 12:11:16",1,0
4470541,9340448,"2024-01-25 12:11:19",1,0
4470541,9340449,"2024-01-25 12:11:22",1,0
4470541,9340450,"2024-01-25 12:11:25",1,0
4470541,9340451,"2024-01-25 12:11:29",1,0
4470541,9340452,"2024-01-25 12:11:32",1,0
4470541,9340453,"2024-01-25 12:11:35",1,0
4470541,9340454,"2024-01-25 12:11:38",1,0
4470541,9340455,"2024-01-25 12:11:41",1,0
4470541,9340456,"2024-01-25 12:11:44",1,0
4470541,9340457,"2024-01-25 12:11:48",1,0
4470775,9340936,"2024-01-25 12:12:49",1,0
4470843,9341063,"2024-01-25 12:12:52",1,0
4470843,9341064,"2024-01-25 12:12:55",1,0
4470843,9341065,"2024-01-25 12:12:59",1,0
4470843,9341066,"2024-01-25 12:13:02",1,0
4470843,9341068,"2024-01-25 12:13:08",1,0
4470843,9341069,"2024-01-25 12:13:11",1,0
4470892,9341136,"2024-01-25 12:13:15",2,0
4470904,9341161,"2024-01-25 12:13:18",1,0
4470905,9341162,"2024-01-25 12:13:21",1,0
4470906,9341163,"2024-01-25 12:13:24",1,0
4470907,9341164,"2024-01-25 12:13:27",1,0
4470909,9341166,"2024-01-25 12:13:30",1,0
4469037,9337728,"2024-01-25 13:36:15",1,0
4469472,9338439,"2024-01-25 13:38:35",1,0
4466436,9332828,"2024-01-25 13:38:47",1,0
4471874,9343020,"2024-01-25 15:22:39",1,0
4471620,9342534,"2024-01-25 15:23:12",1,0
4471849,9342959,"2024-01-25 15:55:22",1,0
4471849,9342960,"2024-01-25 15:55:37",1,0
4471849,9342958,"2024-01-25 15:57:01",11,0
4472595,9344263,"2024-01-25 16:40:51",1,0
4471467,9342264,"2024-01-25 16:57:47",1,0
4471478,9342280,"2024-01-25 17:03:46",1,0
4471286,9341811,"2024-01-25 17:09:45",5,0
4471624,9342544,"2024-01-25 17:11:08",1,0
4471467,9342262,"2024-01-25 17:12:09",3,0
4471605,9342474,"2024-01-25 17:12:36",1,0
4471567,9342391,"2024-01-25 17:14:16",1,0
4471467,9342263,"2024-01-25 17:14:32",1,0
4471445,9342177,"2024-01-25 17:14:46",1,0
4471610,9342510,"2024-01-25 17:15:12",2,0
4471605,9342471,"2024-01-25 17:15:50",1,0
4471478,9342282,"2024-01-25 17:16:04",1,0
4471286,9341814,"2024-01-25 17:16:42",3,0
4471286,9341813,"2024-01-25 17:16:57",1,0
4471610,9342509,"2024-01-25 17:22:50",1,3
4471467,9342265,"2024-01-25 17:23:20",1,0
4471610,9342511,"2024-01-25 17:23:58",1,1
4471286,9341812,"2024-01-25 17:25:11",3,2
4471605,9342476,"2024-01-25 17:26:02",4,0
4471622,9342537,"2024-01-25 17:26:28",1,0
4471605,9342475,"2024-01-25 18:24:31",2,0
4471567,9342392,"2024-01-25 18:32:26",1,0
4471478,9342281,"2024-01-25 18:42:08",3,2
4471467,9342260,"2024-01-25 18:42:56",3,1
4471445,9342178,"2024-01-25 18:44:40",6,2
4471620,9342533,"2024-01-25 20:13:24",1,0
4471620,9342532,"2024-01-25 20:14:33",1,0
4472634,9344483,"2024-01-25 20:17:11",1,0
4472634,9344491,"2024-01-25 20:24:32",1,0
4472634,9344485,"2024-01-25 20:25:31",1,0
4472634,9344535,"2024-01-25 20:25:45",1,0
4471620,9342535,"2024-01-25 20:28:12",2,0
4472634,9344529,"2024-01-25 20:28:37",2,0
4472634,9344512,"2024-01-25 20:31:39",1,0
4472634,9344494,"2024-01-25 20:34:24",1,0
4472634,9344520,"2024-01-25 20:34:38",1,0
4472634,9344527,"2024-01-25 20:35:10",1,0
4472634,9344539,"2024-01-25 20:35:24",1,0
4472634,9344523,"2024-01-25 20:35:38",1,0
4472634,9344513,"2024-01-25 20:36:03",1,0
4472634,9344543,"2024-01-25 20:36:06",1,0
4472634,9344489,"2024-01-25 20:36:43",3,0
4472634,9344526,"2024-01-25 20:37:46",1,0
4472634,9344484,"2024-01-25 20:39:36",1,0
4472634,9344542,"2024-01-25 20:39:39",1,0
4471467,9342257,"2024-01-25 20:48:46",9,10
4471605,9342472,"2024-01-25 20:58:37",5,0
4471605,9342473,"2024-01-25 21:11:38",1,0
4471851,9342962,"2024-01-26 09:15:01",1,0
4471851,9342968,"2024-01-26 09:15:50",1,0
4473491,9346120,"2024-01-26 09:17:13",1,0
4471851,9342969,"2024-01-26 09:17:50",1,0
4473480,9346107,"2024-01-26 09:21:57",1,0
4471851,9342974,"2024-01-26 09:22:27",2,0
4473492,9346121,"2024-01-26 09:22:30",1,0
4471851,9342996,"2024-01-26 09:24:19",1,0
4473434,9346003,"2024-01-26 09:34:05",2,0
4473434,9346004,"2024-01-26 09:34:54",1,0
4473434,9346005,"2024-01-26 09:37:25",1,0
4469598,9338662,"2024-01-26 09:55:52",1,2
4472634,9344487,"2024-01-26 09:56:17",1,0
4472634,9344559,"2024-01-26 10:01:37",1,0
4473434,9346011,"2024-01-26 10:01:40",5,0
4473434,9346010,"2024-01-26 10:04:57",1,0
4473434,9346014,"2024-01-26 10:07:43",1,0
4472634,9344563,"2024-01-26 10:08:32",1,0
4469602,9338667,"2024-01-26 10:10:04",1,0
4473434,9346015,"2024-01-26 10:10:30",1,0
4472634,9344537,"2024-01-26 10:13:02",1,2
4469598,9338661,"2024-01-26 10:14:26",2,5
4472634,9344538,"2024-01-26 10:14:52",1,0
4472634,9344503,"2024-01-26 10:18:58",1,0
4472634,9344493,"2024-01-26 10:19:13",8,1
4469598,9338663,"2024-01-26 10:24:06",1,0
4472634,9344482,"2024-01-26 10:24:20",1,0
4472634,9344536,"2024-01-26 10:26:30",1,0
4472634,9344534,"2024-01-26 10:29:11",1,0
4472634,9344565,"2024-01-26 10:29:37",2,0
4472634,9344517,"2024-01-26 10:32:43",4,0
4472634,9344551,"2024-01-26 10:32:58",2,0
4472634,9344514,"2024-01-26 10:33:24",1,0
4472634,9344524,"2024-01-26 10:33:28",1,1
4472634,9344495,"2024-01-26 10:33:42",1,0
4472634,9344509,"2024-01-26 10:33:46",2,0
4472634,9344560,"2024-01-26 10:35:54",1,0
4472634,9344556,"2024-01-26 10:36:21",4,0
4472283,9343729,"2024-01-26 10:39:24",3,1
4472634,9344528,"2024-01-26 10:40:40",1,0
4472634,9344492,"2024-01-26 10:49:42",1,0
4472634,9344510,"2024-01-26 10:50:44",3,1
4472634,9344488,"2024-01-26 10:53:15",2,0
4472634,9344541,"2024-01-26 10:54:15",1,0
4472634,9344486,"2024-01-26 10:55:04",4,2
4472634,9344500,"2024-01-26 10:56:04",1,0
4472634,9344532,"2024-01-26 10:56:57",1,0
4472634,9344505,"2024-01-26 10:57:46",1,0
4472634,9344497,"2024-01-26 10:58:35",1,0
4472634,9344533,"2024-01-26 12:40:54",2,1
4473545,9346198,"2024-01-26 12:56:31",8,0
4473527,9346173,"2024-01-26 12:56:49",1,0
4473528,9346174,"2024-01-26 12:58:34",3,0
4474291,9347477,"2024-01-26 12:58:48",1,0
4474294,9347485,"2024-01-26 12:59:02",1,0
4474285,9347465,"2024-01-26 12:59:17",1,0
4474286,9347466,"2024-01-26 12:59:20",1,0
4474305,9347506,"2024-01-26 13:00:31",3,0
4474287,9347467,"2024-01-26 13:00:45",1,0
4474308,9347509,"2024-01-26 13:01:23",1,0
4474566,9347967,"2024-01-26 14:35:05",3,32
4470112,9339604,"2024-01-26 14:44:59",2,0
4470676,9340705,"2024-01-26 14:45:01",0,2
4470676,9340706,"2024-01-26 14:45:04",2,1
4470676,9340707,"2024-01-26 14:45:07",2,2
4471106,9341450,"2024-01-26 14:45:09",1,0
4471106,9341451,"2024-01-26 14:45:12",1,0
4471316,9341855,"2024-01-26 14:45:14",1,2
4474566,9347959,"2024-01-26 14:45:17",1,4
4474566,9347961,"2024-01-26 14:55:23",1,0
4474566,9347964,"2024-01-26 14:56:11",1,0
4470847,9341077,"2024-01-26 15:01:34",1,0
4474566,9347965,"2024-01-26 15:06:34",1,1
4472634,9344544,"2024-01-26 15:13:01",1,0
4474566,9347966,"2024-01-26 15:13:38",1,0
4472634,9344521,"2024-01-26 15:16:12",3,0
4472634,9344530,"2024-01-26 15:16:27",2,0
4475090,9348758,"2024-01-26 15:16:42",1,0
4472634,9344508,"2024-01-26 15:17:57",1,0
4472634,9344504,"2024-01-26 15:19:35",1,0
4472634,9344519,"2024-01-26 15:21:02",2,0
4472634,9344571,"2024-01-26 15:21:16",2,0
4472634,9344570,"2024-01-26 15:21:43",1,0
4474566,9347968,"2024-01-26 15:24:18",1,0
4472634,9344540,"2024-01-26 15:29:24",1,1
4474559,9347953,"2024-01-26 15:31:34",2,5
4474566,9347963,"2024-01-26 15:33:08",1,0
4472634,9344554,"2024-01-26 15:35:46",1,0
4472634,9344548,"2024-01-26 15:37:10",2,1
4472634,9344562,"2024-01-26 15:38:22",1,1
4472634,9344515,"2024-01-26 15:52:16",3,2
4475720,9349897,"2024-01-26 16:27:13",1,0
4475687,9349848,"2024-01-26 16:27:39",1,0
4475719,9349896,"2024-01-26 16:27:53",1,0
4475685,9349846,"2024-01-26 16:28:08",1,0
4475715,9349888,"2024-01-26 16:28:23",1,0
4471602,9342458,"2024-01-26 16:42:41",1,0
4469041,9337736,"2024-01-26 16:43:21",2,0
4475820,9350100,"2024-01-26 16:52:11",1,0
4475820,9350096,"2024-01-26 16:54:01",1,0
4475820,9350098,"2024-01-26 16:54:15",1,0
4475466,9349450,"2024-01-26 16:57:37",1,0
4475466,9349451,"2024-01-26 17:00:54",1,0
4475681,9349841,"2024-01-26 17:19:43",1,0
4472634,9344545,"2024-01-26 18:41:33",2,1
4475722,9349899,"2024-01-26 19:01:21",1,0
4475722,9349900,"2024-01-26 19:02:20",1,0
4475722,9349901,"2024-01-26 19:03:07",1,0
4473434,9346009,"2024-01-26 19:04:28",1,0
4475722,9349902,"2024-01-26 19:06:22",1,0
4473493,9346122,"2024-01-29 10:50:49",1,0
4469072,9337808,"2024-01-29 10:51:59",2,0
4470843,9341067,"2024-01-29 10:52:20",1,0
4476588,9351430,"2024-01-29 11:58:43",1,0
4476588,9351431,"2024-01-29 11:58:47",3,0
4476588,9351432,"2024-01-29 11:58:50",2,0
4476588,9351433,"2024-01-29 11:58:54",8,2
4476588,9351434,"2024-01-29 11:58:57",3,0
4476588,9351435,"2024-01-29 11:59:00",1,0
4476588,9351436,"2024-01-29 11:59:04",1,0
4476588,9351437,"2024-01-29 11:59:07",2,0
4476588,9351438,"2024-01-29 11:59:11",7,2
4476588,9351439,"2024-01-29 11:59:14",1,0
4476588,9351440,"2024-01-29 11:59:17",3,0
4476588,9351441,"2024-01-29 11:59:21",2,2
4476588,9351442,"2024-01-29 11:59:24",2,0
4476588,9351443,"2024-01-29 11:59:27",1,0
4476588,9351444,"2024-01-29 11:59:30",2,0
4476588,9351445,"2024-01-29 11:59:34",9,0
4476588,9351446,"2024-01-29 11:59:37",1,0
4476588,9351447,"2024-01-29 11:59:40",1,0
4476588,9351448,"2024-01-29 11:59:43",2,0
4476588,9351449,"2024-01-29 11:59:47",1,2
4476588,9351450,"2024-01-29 11:59:50",1,0
4476588,9351451,"2024-01-29 11:59:53",2,0
4476588,9351452,"2024-01-29 11:59:56",1,0
4476588,9351453,"2024-01-29 12:00:00",1,0
4476589,9351481,"2024-01-29 12:00:03",1,0
4476609,9351502,"2024-01-29 12:00:06",6,0
4476609,9351504,"2024-01-29 12:00:12",1,0
4476609,9351505,"2024-01-29 12:00:15",1,0
4476609,9351506,"2024-01-29 12:00:18",1,0
4476609,9351507,"2024-01-29 12:00:21",1,0
4476609,9351508,"2024-01-29 12:00:24",1,0
4476609,9351509,"2024-01-29 12:00:27",1,0
4476609,9351510,"2024-01-29 12:00:30",1,0
4476615,9351539,"2024-01-29 12:00:34",1,0
4476615,9351540,"2024-01-29 12:00:37",6,0
4476615,9351541,"2024-01-29 12:00:41",1,0
4477217,9352729,"2024-01-29 12:01:46",1,0
4477218,9352730,"2024-01-29 12:01:49",1,0
4477599,9353460,"2024-01-29 12:03:03",2,0
4477599,9353461,"2024-01-29 12:03:06",1,0
4477599,9353462,"2024-01-29 12:03:09",1,0
4477752,9353770,"2024-01-29 12:03:12",1,0
4477752,9353772,"2024-01-29 12:03:15",1,0
4477966,9354233,"2024-01-29 12:03:18",1,0
4478459,9355090,"2024-01-29 12:59:24",1,0
4478459,9355091,"2024-01-29 12:59:38",1,0
4478887,9355939,"2024-01-29 15:25:42",1,0
4477692,9353654,"2024-01-29 15:47:53",1,0
4477763,9353783,"2024-01-29 15:51:15",3,0
4476636,9351545,"2024-01-29 15:54:23",4,0
4477692,9353647,"2024-01-29 15:55:39",1,0
4477692,9353648,"2024-01-29 15:56:18",4,0
4477692,9353650,"2024-01-29 16:04:54",5,3
4476636,9351546,"2024-01-29 16:28:04",2,0
4479995,9357926,"2024-01-29 16:49:16",1,0
4479992,9357920,"2024-01-29 16:50:42",1,0
4477692,9353658,"2024-01-29 16:51:08",1,0
4477920,9354141,"2024-01-29 16:52:13",1,0
4479992,9357919,"2024-01-29 16:53:38",3,0
4479992,9357921,"2024-01-29 16:54:38",1,0
4479992,9357922,"2024-01-29 16:55:09",1,0
4479992,9357924,"2024-01-29 16:55:24",1,0
4477692,9353652,"2024-01-29 16:55:39",3,1
4477692,9353645,"2024-01-29 17:12:53",4,0
4477692,9353653,"2024-01-29 17:24:41",1,0
4480020,9357981,"2024-01-29 17:36:40",1,0
4480131,9358213,"2024-01-29 17:36:55",1,0
4480142,9358228,"2024-01-29 17:37:09",1,0
4476588,9351454,"2024-01-29 17:40:14",4,0
4480146,9358235,"2024-01-29 17:41:48",2,0
4476588,9351455,"2024-01-29 17:43:46",2,0
4480170,9358300,"2024-01-29 17:44:00",1,0
4477692,9353655,"2024-01-29 18:33:22",15,2
4477920,9354132,"2024-01-30 11:25:01",2,0
4477920,9354134,"2024-01-30 11:25:06",3,0
4477920,9354135,"2024-01-30 11:25:11",15,8
4477920,9354139,"2024-01-30 11:25:15",2,1
4477920,9354143,"2024-01-30 11:25:18",2,0
4477920,9354144,"2024-01-30 11:25:22",3,0
4478524,9355174,"2024-01-30 11:25:25",1,0
4478524,9355175,"2024-01-30 11:25:29",2,1
4478932,9356010,"2024-01-30 11:25:36",1,0
4478932,9356012,"2024-01-30 11:25:39",5,0
4478932,9356014,"2024-01-30 11:25:42",1,0
4478932,9356015,"2024-01-30 11:25:45",1,0
4479012,9356141,"2024-01-30 11:25:49",5,1
4479012,9356142,"2024-01-30 11:25:52",1,0
4479012,9356144,"2024-01-30 11:25:59",1,0
4479171,9356498,"2024-01-30 11:26:02",1,0
4479352,9356822,"2024-01-30 11:26:05",1,0
4479352,9356823,"2024-01-30 11:26:09",1,0
4479352,9356824,"2024-01-30 11:26:12",3,0
4479352,9356825,"2024-01-30 11:26:16",1,0
4479352,9356826,"2024-01-30 11:26:19",2,0
4479352,9356828,"2024-01-30 11:26:23",1,0
4479352,9356829,"2024-01-30 11:26:26",1,0
4479352,9356830,"2024-01-30 11:26:29",1,0
4479352,9356833,"2024-01-30 11:26:32",1,0
4479352,9356835,"2024-01-30 11:26:36",1,0
4479352,9356837,"2024-01-30 11:26:39",3,0
4479918,9357829,"2024-01-30 11:26:43",4,0
4481187,9360459,"2024-01-30 11:27:30",1,0
4481238,9360576,"2024-01-30 11:27:33",1,0
4481238,9360577,"2024-01-30 11:27:36",1,0
4481238,9360578,"2024-01-30 11:27:39",1,0
4481238,9360580,"2024-01-30 11:27:42",1,0
4481238,9360581,"2024-01-30 11:27:45",1,0
4481238,9360582,"2024-01-30 11:27:48",1,0
4481797,9361574,"2024-01-30 11:27:52",1,0
4482111,9362227,"2024-01-30 11:30:08",1,0
4481603,9361265,"2024-01-30 11:31:37",1,0
4482203,9362433,"2024-01-30 11:34:09",1,0
4482111,9362224,"2024-01-30 11:35:20",1,0
4482111,9362226,"2024-01-30 11:37:55",1,0
4482203,9362431,"2024-01-30 11:40:06",1,0
4479352,9356832,"2024-01-30 12:13:37",5,1
4482111,9362225,"2024-01-30 12:33:52",2,0
4481256,9360617,"2024-01-30 12:57:38",0,1
4482718,9363471,"2024-01-30 13:00:30",1,0
4482718,9363472,"2024-01-30 13:00:44",1,0
4482718,9363473,"2024-01-30 13:01:10",3,0
4482719,9363476,"2024-01-30 13:02:21",1,0
4482719,9363475,"2024-01-30 13:02:35",1,0
4482719,9363474,"2024-01-30 13:02:49",1,0
4482720,9363477,"2024-01-30 13:03:14",1,0
4483262,9364476,"2024-01-30 16:02:23",1,0
4482275,9362606,"2024-01-30 16:36:29",1,0
4482275,9362622,"2024-01-30 16:38:40",1,0
4482275,9362646,"2024-01-30 16:39:20",1,0
4482203,9362426,"2024-01-30 16:39:50",1,0
4482203,9362428,"2024-01-30 16:39:53",1,0
4482275,9362604,"2024-01-30 16:39:58",1,0
4482275,9362614,"2024-01-30 16:40:48",1,0
4483917,9365572,"2024-01-30 16:42:01",1,0
4482275,9362613,"2024-01-30 16:42:16",1,0
4482275,9362607,"2024-01-30 16:42:43",1,0
4482275,9362597,"2024-01-30 16:43:21",3,0
4482275,9362612,"2024-01-30 16:45:19",1,0
4482275,9362616,"2024-01-30 16:45:57",1,0
4482275,9362590,"2024-01-30 16:47:09",1,0
4483916,9365571,"2024-01-30 16:50:41",1,0
4482275,9362634,"2024-01-30 16:52:41",2,0
4482275,9362630,"2024-01-30 16:52:55",3,0
4482275,9362587,"2024-01-30 16:54:55",2,0
4482275,9362600,"2024-01-30 17:06:01",1,0
4482275,9362596,"2024-01-31 09:41:16",2,0
4482275,9362599,"2024-01-31 09:41:31",2,0
4482275,9362642,"2024-01-31 09:41:47",6,1
4482275,9362592,"2024-01-31 09:54:54",4,0
4482275,9362637,"2024-01-31 09:55:43",3,0
4482275,9362626,"2024-01-31 10:22:10",5,0
4482275,9362602,"2024-01-31 10:22:37",5,6
4482275,9362636,"2024-01-31 10:30:17",2,0
4482275,9362643,"2024-01-31 10:30:44",2,0
4482275,9362579,"2024-01-31 10:35:54",4,1
4482275,9362625,"2024-01-31 10:36:54",2,0
4482275,9362593,"2024-01-31 10:38:32",1,0
4482275,9362610,"2024-01-31 10:42:39",1,0
4482275,9362598,"2024-01-31 10:44:14",1,0
4485430,9368224,"2024-01-31 10:48:27",1,0
4485430,9368223,"2024-01-31 10:54:13",2,0
4482275,9362591,"2024-01-31 10:59:06",4,0
4482275,9362619,"2024-01-31 11:00:07",1,0
4482275,9362611,"2024-01-31 11:01:25",1,0
4484955,9367505,"2024-01-31 11:01:40",1,0
4482275,9362632,"2024-01-31 11:04:16",2,1
4482275,9362629,"2024-01-31 11:05:05",1,0
4485430,9368222,"2024-01-31 11:07:05",5,0
4482275,9362644,"2024-01-31 11:09:14",2,0
4482275,9362609,"2024-01-31 11:10:15",3,0
4482275,9362589,"2024-01-31 11:12:44",4,0
4482275,9362631,"2024-01-31 11:13:45",1,0
4482275,9362639,"2024-01-31 11:22:12",1,0
4485265,9367952,"2024-01-31 11:36:15",1,0
4486149,9369481,"2024-01-31 12:13:11",1,0
4484547,9366764,"2024-01-31 13:56:13",1,0
4485474,9368305,"2024-01-31 14:46:25",1,0
4485474,9368304,"2024-01-31 14:48:11",1,0
4486376,9369828,"2024-01-31 15:13:01",1,0
4478524,9355176,"2024-01-31 15:18:55",9,1
4486326,9369725,"2024-01-31 15:19:11",1,0
4486376,9369823,"2024-01-31 15:29:49",1,2
4486743,9370587,"2024-01-31 15:43:12",2,0
4486376,9369825,"2024-01-31 15:48:21",3,0
4486379,9369839,"2024-01-31 15:56:59",3,0
4486326,9369724,"2024-01-31 16:02:57",8,7
4486315,9369710,"2024-01-31 16:05:22",2,2
4486379,9369840,"2024-01-31 16:05:50",2,0
4486376,9369824,"2024-01-31 16:11:31",2,0
4486326,9369723,"2024-01-31 16:17:18",5,1
4486406,9369870,"2024-01-31 16:31:59",1,0
4486970,9370995,"2024-01-31 16:34:56",1,0
4486973,9370998,"2024-01-31 16:35:22",1,0
4486972,9370997,"2024-01-31 16:35:37",1,0
4486376,9369826,"2024-01-31 16:49:35",1,0
4486315,9369713,"2024-01-31 16:53:58",3,0
4486376,9369827,"2024-01-31 16:58:48",3,0
4486379,9369838,"2024-01-31 17:01:58",2,0
4486379,9369837,"2024-01-31 17:14:50",17,13
4486492,9370159,"2024-01-31 17:46:11",5,2
4486888,9370876,"2024-01-31 18:54:23",0,4
4486888,9370877,"2024-01-31 18:54:25",1,11
4487054,9371158,"2024-01-31 18:54:27",1,1
4487054,9371159,"2024-01-31 18:54:30",2,0
4487060,9371166,"2024-01-31 18:54:32",1,3
